,Unnamed: 0,tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date,text_clean,classification_labels,cluster_labels
15,24,1338313263495442434,@bullybelleTN @King_Of_Shade Plenty of ppl worship him like a God. Especially Paula White. Who said if you go against Trump then you’re going against God. And also since the election loss has lost her mind. Calling on African angels to come save trump also saying Trump will get 4 more yrs etc,38944837,PapiChulo817,2009-05-09T22:48:22.000Z,Wherever God leads me,Trey Cortéz,"I'm Trey. Just a laid back chill dude and 1000. Amongst La Familia --The biggest @pauladeanda fan. She's my wife :-) 
#BravesCountry 
#GoPackGo
#FreeJMart",42e46bc3663a4b5f,US,city,"Fort Worth, TX","[-97.538285, 32.569477, -97.033542, 32.990456]",Etats-Unis,Fort Worth,2020-12-14,plenti ppl worship like god especi paula white said go trump your go god also sinc elect loss lost mind call african angel come save trump also say trump get 4 yr etc,2,58
16,25,1338313183212298242,@ErinEckl @JosephJFlynn1 @SidneyPowell1 @GoJackFlynn No one circumvented the Constitution. And the only people trying to eliminate freedoms are the wannabe brownshirts trying to cancel an election because their guy lost massively.,379298305,Kolyin,2011-09-24T18:17:03.000Z,"Lawrence, KS",Colin,"Law professor at a business school, occasional writer of things. 'Pese a su facha de tipo rudo, Colin es un amor: un pacifista del escepticismo.'",bd3d2074a33fbd06,US,admin,"Oklahoma, USA","[-103.0026515, 33.615765, -94.431332, 37.002328]",Etats-Unis,Oklahoma,2020-12-14,one circumv constitut peopl tri elimin freedom wannab brownshirt tri cancel elect guy lost massiv,0,59
17,26,1338313171967291394,"@JonMorris2019 Sadly, Trump will cast a dark shadow over the GOP for the rest of his cognitive life.",286218584,dougbrec,2011-04-22T15:36:08.000Z,"Dallas, TX",Doug,"Father of 3. Grandfather of 6. Catholic deacon. Big fan of Jesus & Pope Francis. In love w/spaceflight since the 60’s. Fan of NASA, SpaceX, Blue Origin & ULA.",18810aa5b43e76c7,US,city,"Dallas, TX","[-96.977527, 32.620678, -96.54598, 33.019039]",Etats-Unis,Dallas,2020-12-14,sadli trump cast dark shadow gop rest cognit life,2,23
18,27,1338313131018301445,A Political Obituary for Donald Trump https://t.co/tFcgMR3zr1 via @TheAtlantic,1109285243100516352,lmganda1,2019-03-23T02:46:26.000Z,"Chicago, IL",lmganda,Deep blue Democrat baseball and politics junkie,1d9a5370a355ab0c,US,city,"Chicago, IL","[-87.940033, 41.644102, -87.523993, 42.0230669]",Etats-Unis,Chicago,2020-12-14,polit obituari donald trump via,1,30
19,28,1338313059748679682,"@donwinslow Trump will destroy anything he can to punish  for his decisive ousting.The carnage is pleasing to him,and he will continue his sociopathic venomous, hateful destruction until 1-20-21. Horrifying, this mayhem and harm.",1155423567875588097,BrobergMaine,2019-07-28T10:23:40.000Z,"Portland, ME and Kingsport,NS",JBrobergMaine,Maine/Nova Scotia https://t.co/4SC72Y1L48 DMS🦞Oxford.Dartmouth.Harvard.*Oxford Comma.Conductor.Music/Film https://t.co/l5cJeP2eOG.💙DEM. #Resist! Maine 🦞Dedimus Justice. ExecProd.Writer,34b5e468ea4e8110,US,city,"Portland, ME","[-70.346323, 43.640514, -70.238767, 43.75186]",Etats-Unis,Portland,2020-12-14,trump destroy anyth punish decis oustingth carnag pleas himand continu sociopath venom hate destruct 12021 horrifi mayhem harm,2,47
20,31,1338312981793398785,@SharanskyWailer Trump’s White House has been controlled by Putin,935107884089860096,JeremyLevine92,2017-11-27T11:27:47.000Z,"New Jersey, USA",Jeremy Louis,"Adjunct Professor who also speaks on the Mueller Investigation, the Middle East, China, Russia, and organized crime",5a700e3c73cbf9b9,US,city,"Wayne, NJ","[-74.289406, 40.88257, -74.195413, 41.014136]",Etats-Unis,Wayne,2020-12-14,trump white hous control putin,2,41
21,32,1338312965343354880,The money spent on this could have went to something more useful.... like... feeding the hungry in your district who wait for hours in their cars for food. You will be gone next election. https://t.co/FVgOq9rymP,2965292377,justkris11,2015-01-08T06:18:01.000Z,"Cibolo, TX",JustKris1️⃣1️⃣®,🇺🇸 🚴🏼‍♂️ Riding In search of Serenity🧘🏻‍♂️,af2cf12389d619de,US,city,"Cibolo, TX","[-98.2637514, 29.556341, -98.19757, 29.603081]",Etats-Unis,Cibolo,2020-12-14,money spent could went someth use like feed hungri district wait hour car food gone next elect,0,41
22,35,1338312848703971336,@alon_levy It seems disappointing to me cause all the other choices so far have a deep understanding of the subject matter.  It implies Biden won’t be focusing much on DOT.  That being said he may bring attention to DOT since he’s probably one of the more well known choices.,17667593,brandita,2008-11-27T02:56:31.000Z,"Silver Spring, MD",brandita,Progressive climate and energy nerd. YIMBY. Intellectual with a dash of basic and hint of dad jokes. (she/her) 🍑❄️🌎🏘🚄🏳️‍🌈🇺🇦,6417871953fa5e86,US,city,"Silver Spring, MD","[-77.064086, 38.979735, -76.97162, 39.036964]",Etats-Unis,Silver Spring,2020-12-14,seem disappoint caus choic far deep understand subject matter impli biden wont focus much dot said may bring attent dot sinc he probabl one well known choic,0,17
23,36,1338312818232348673,"@nypost Who voted for her?
She's on board as the Biden babysitter still.",388766448,gthiry,2011-10-11T09:36:34.000Z,NY,GMT,"Self employed patriot who loves family, freedom and music.
On GETTR : @gthiry",6e804acc5e0f5a5b,US,city,"Sloatsburg, NY","[-74.211939, 41.147774, -74.173078, 41.177866]",Etats-Unis,Sloatsburg,2020-12-14,vote board biden babysitt still,0,6
24,39,1338312709805240320,@realDonaldTrump Thank you President Trump! Winner of the 2020 presidential election.,2710296204,cgolfsimmons,2014-08-05T20:52:35.000Z,"Scottsdale, AZ",Clay,Christian American Conservative...,0a0de7bd49ef942d,US,city,"Scottsdale, AZ","[-111.960775, 33.4358637, -111.756022, 33.842816]",Etats-Unis,Scottsdale,2020-12-14,thank presid trump winner 2020 presidenti elect,1,10
25,41,1338312696802979847,"@BreitbartNews We have no country if you let Biden steal this election, make it right 🇺🇸",1046944861511933952,carina_strom,2018-10-02T02:08:01.000Z,"Osage Beach, MO",Carina Ström,"Love traveling, boating and zumba.",4ec01c9dbc693497,US,admin,"Florida, USA","[-87.634643, 24.396308, -79.974307, 31.001056]",Etats-Unis,Florida,2020-12-14,countri let biden steal elect make right,1,35
26,44,tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date,text,2,2
27,45,1338332799376429058,"“Wholesale adoption of fantasy has no place in public service,”Mayor Holt. Please, @RepRickCrawford @RepWesterman stop spreading the election lies. Your grievance politics is harming all Americans’ futures. https://t.co/BAYEo24Uhs",1070382685644713984,JeanLloydLarson,2018-12-05T18:21:33.000Z,"Arkansas, USA",Jean Lloyd Larson,"Volunteer with Citizens’ Climate Lobby since 2017, supporter of sustainable local food systems since 1978.",e8ad2641c1cb666c,US,admin,"Arkansas, USA","[-94.61771, 33.004106, -89.644838, 36.499767]",Etats-Unis,Arkansas,2020-12-14,wholesal adopt fantasi place public servicemayor holt pleas stop spread elect lie grievanc polit harm american futur,2,57
28,46,1338332742396878853,"interesting to see that nobody really seems to like Joe Biden very much and that his ""supporters"" want to define him based upon the women around him (wife, running mate).

(and—of course—his opponent.)",22959451,rezich,2009-03-05T18:54:44.000Z,"Rapid City, SD",Adam Rezich,"/REE-zihk/ – web, game & societal programming 🇺🇸",4dcfc855e2614f09,US,city,"Rapid City, SD","[-103.315567, 44.01364, -103.1512544, 44.1368142]",Etats-Unis,Rapid City,2020-12-14,interest see nobodi realli seem like joe biden much support want defin base upon women around wife run mate andof coursehi oppon,2,8
29,49,1338332593570402304,"Trump-appointed judge dismisses 'extraordinary' lawsuit seeking to overturn Wisconsin election in US court
https://t.co/BkHw9THnGp",137657938,mesamac,2010-04-27T10:55:17.000Z,N.Y.,Scott Perry,"Veteran, Musician...",c7ef5f3368b68777,US,city,"Baton Rouge, LA","[-91.218994, 30.354161, -90.962605, 30.5640391]",Etats-Unis,Baton Rouge,2020-12-14,judg dismiss extraordinari lawsuit seek overturn wisconsin elect us court,0,20
30,51,1338332562637385728,"Can we all agree that Joe Biden is a scumbag?

Trump aside, Biden is an absolute piece of shit. https://t.co/EBLdzWWl74",328801479,MarcLobliner,2011-07-04T01:57:10.000Z,"Brentwood, TN",Marc Lobliner - IFBB Pro,"Outright Bar Creator, https://t.co/kN4jMl0N8c Chief Marketing Officer, MTS Nutrition Owner, Ambrosia Partner, IFBB Pro Bodybuilder, Husband and Father",7f7d58e5229c6b6c,US,admin,"Tennessee, USA","[-90.310298, 34.982924, -81.646901, 36.678119]",Etats-Unis,Tennessee,2020-12-14,agre joe biden scumbag trump asid biden absolut piec shit,2,35
31,53,1338332458954207236,Let’s be sure to apply his logic to all Trump and DeSantis sycophants.  That will free up some extra doses for the science believers https://t.co/1EeqWcxOxY,159623995,WesLoegering,2010-06-25T22:25:53.000Z,Dallas Texas; Eden Utah,Weston Loegering🇺🇸🎿🎻💼 #blacklivesmatter,"husband, father, brother, uncle, attorney, son of WWII POW and Purple Heart,violinist, Powder Mountain ski patrol, bridge builder, gardener, history student",18810aa5b43e76c7,US,city,"Dallas, TX","[-96.977527, 32.620678, -96.54598, 33.019039]",Etats-Unis,Dallas,2020-12-14,let sure appli logic trump desanti sycoph free extra dose scienc believ,1,49
32,55,1338332306860253184,So trump is worried about remaining the present as well. Good to know. https://t.co/fFElqIMYQa,486150533,Aniketman,2012-02-08T00:03:22.000Z,"Los Angeles, CA",Aniket Bhatt,"CG VFX/Lighting/Motion Graphics Artist ||Compositor || Aspiring Vis Dev artist, Screenwriter and Director || Los Angeles || Currently at Meta ||",3b77caf94bfc81fe,US,city,"Los Angeles, CA","[-118.668404, 33.704538, -118.155409, 34.337041]",Etats-Unis,Los Angeles,2020-12-14,trump worri remain present well good know,1,17
33,56,1338332301181079552,"@maggieNYT This White House continues to be obsessively reactive to news coverage, even if Trump didn't write this one.",1397778692,DBMcWeeberton,2013-05-02T17:54:08.000Z,Hobbs Lane SW1,🍸 DB McWeeberton 🤖,A Tyrolean-levitating fit of pique,300bcc6e23a88361,US,city,"Seattle, WA","[-122.436232, 47.4953154, -122.2249728, 47.734319]",Etats-Unis,Seattle,2020-12-14,white hous continu obsess reactiv news coverag even trump write one,2,32
34,57,1338332297683058689,"@KLoeffler Now Loeffler is trying to sway voters by using Bible verses? Kelly, it won't work. Same as Trump trying to pretend his is a Christian. You are both greedy, and evil.",762057068937445376,NeldaFine,2016-08-06T22:45:38.000Z,"Tulsa, Oklahoma, USA",Nelda Fine,"Politics is my passion. Has been since 5 yrs old when Kennedy became president. Animal lover. Democrat. 
#CancerSuvivor",bd3d2074a33fbd06,US,admin,"Oklahoma, USA","[-103.0026515, 33.615765, -94.431332, 37.002328]",Etats-Unis,Oklahoma,2020-12-14,loeffler tri sway voter use bibl vers kelli wo work trump tri pretend christian greedi evil,2,59
35,58,1338332296903069696,If I woke up Jill Biden and asked her if there was something I could take to relieve my bellyache and she said anything unrelated to limes and coconut then she is certainly no doctor.,37039736,mideberry,2009-05-01T20:57:23.000Z,Hill Country.  First hill.,WHAT THUH?!,"Where you've been is good and gone. All you keep is the getting there. TVZ

 @Br00ksiegirl is my jam
@michaeldberry at Gettr",00a1b28251c671b8,US,city,"Helotes, TX","[-98.7647213, 29.4955658, -98.661448, 29.604798]",Etats-Unis,Helotes,2020-12-14,woke jill biden ask someth could take reliev bellyach said anyth unrel lime coconut certainli doctor,0,41
36,60,1338332203017756672,"Meera keep fighting. The DemRats, in all their stuff ppl idity want a Communist country. Biden has already sold his sole an our Country to the Chinese
We may be facing the great Second Civil War Before Its over https://t.co/qWn40ZXfRY",2460762241,artmobley,2014-04-24T04:10:24.000Z,Parkville.  Md.21234  ,artmobley1@gmail.com,"I am a die hard conservative. TRUMP FIRST AN ALWAYS
 l can suck a lemon dry 
love my family an country. willing to die for both. 
Politics first an always",186f9ea317217282,US,city,"Carney, MD","[-76.568646, 39.379544, -76.498934, 39.44386]",Etats-Unis,Carney,2020-12-14,meera keep fight demrat stuff ppl iditi want communist countri biden alreadi sold sole countri chines may face great second civil war,0,18
37,61,1338332143634837505,@jamestaranto This kind of op-ed piece is evidence of how it is now acceptable behavior for a man to publicly ridicule or humiliate a well educated women. One of the characteristics of a Trump loving man bravado. Do better!!,1010639145235111941,AtenKerri,2018-06-23T21:42:03.000Z,"Reading, PA",Kerri Aten,Finding my way in recovery and enjoying the sober life!,41986a54739f1bf4,US,city,"Womelsdorf, PA","[-76.203953, 40.358099, -76.171202, 40.373109]",Etats-Unis,Womelsdorf,2020-12-14,kind ope piec evid accept behavior man publicli ridicul humili well educ women one trump love man bravado better,2,19
38,62,1338332056623800320,@AntsInOK @realDonaldTrump He doesn’t know. He does it all the time.  Must have learned how to use quotation marks at Trump university.,752675581209313284,nj_hiker,2016-07-12T01:26:57.000Z,"New Jersey, USA",Jon,"family first, Philadelphia sports fan second. farm hand",65b4760a2b411e11,US,admin,"New Jersey, USA","[-75.563587, 38.788657, -73.88506, 41.357424]",Etats-Unis,New Jersey,2020-12-14,doesnt know time must learn use quotat mark trump univers,0,55
39,63,1338331984259584012,"Trump I hope you burn in hell!!!! You are the most vile human since Hitler. May all your disciples burn in hell as well.There's no excuse  for anyone to think what Trump is doing is justify, the hate there is to non white citizens goes back to Germany back in 1940.",4454805072,RonSaenz3,2015-12-04T16:55:21.000Z,"El Paso, TX",Ron Saenz,Im a empty nester my kids are grown and gone and doing well. Im just someone who is just starting to decide what direction I want to go.,6a0a3474d8c5113c,US,city,"El Paso, TX","[-106.634874, 31.6206683, -106.199987, 31.966068]",Etats-Unis,El Paso,2020-12-14,trump hope burn hell vile human sinc hitler may discipl burn hell wellther excus anyon think trump justifi hate non white citizen goe back germani back 1940,2,46
40,64,1338331976420487168,@VicNobu @CClark_AZ @polinchock @chamath I call my turds the Trump train,247027685,DanielBHervey,2011-02-03T23:14:01.000Z,"Oklahoma, USA",Lil Turinabol Metabolite,"I hope you find what you're looking for. 

❤️❤️❤️@pegasissy ❤️❤️❤️",010d877d03f065a5,US,city,"Altus, OK","[-99.353028, 34.6195343, -99.2585319, 34.688524]",Etats-Unis,Altus,2020-12-14,call turd trump train,2,26
41,65,1338331973270421504,Despicable. Trump supporters are terrorists https://t.co/keCHa82uOV,116784989,JannieGavile,2010-02-23T15:26:55.000Z,"San Francisco, CA",Jannie,"Tech dude. Digital Marketing. Lover of Books, Video Games, Theatre, TV Series, Movies, Sports and Food. Ateneo & La Salle Alum. Hufflepuff. Filipino-American.",5ecbd073f39c00fa,US,city,"Hayward, CA","[-122.160814, 37.592632, -122.010737, 37.689909]",Etats-Unis,Hayward,2020-12-14,despic trump support terrorist,0,12
42,69,1338331867246981120,Hey @RepCarolMiller will you stand up and barricade yourself with your Lord God Trump in the White House on 2-20-21 or will you allow a peaceful transfer of power. My hope is you step down or are forced to resign before my president comes into office on 1-20-21. https://t.co/FDLnRv8AUf,1186265945335123968,iamjoechambers,2019-10-21T13:00:27.000Z,"Logan  West Virginia, USA",Joe chambers,"Living life, I love my dogs and cats. Doing what it takes to keep life rolling. I love my husband",2d83c71ce16cd187,US,admin,"West Virginia, USA","[-82.644739, 37.201483, -77.7189303, 40.638802]",Etats-Unis,West Virginia,2020-12-14,hey stand barricad lord god trump white hous 22021 allow peac transfer power hope step forc resign presid come offic 12021,2,25
43,71,1338331865569234944,"@PalmerReport That's right up there with Trump's famous ""I'm f$cked"" after learning Robert Mueller was appointed Special Counsel.",1483667844,BillTruthfinder,2013-06-05T00:55:24.000Z,United States,Bill Fleisher,PI/Security consultant. Ret. federal agent; former police officer. Army Veteran & proud American. co-founder Vidocq Society. Author. To thine own self be true.,00077b717cda9edf,US,city,"Barclay, NJ","[-75.017153, 39.873108, -74.927195, 39.929985]",Etats-Unis,Barclay,2020-12-14,right trump famou fcked learn robert mueller appoint special counsel,0,35
44,73,1338331827019214852,✋I support trump for inmate cleaning the toilets with his hands. https://t.co/VVtEnSeqDO,2229933834,LeilaLstorvad,2013-12-04T13:40:30.000Z,Washington State,Leila Christiansen Larson🇩🇰🇩🇰🇩🇰🇩🇰🇺🇸🇺🇸,"B. A. psych/criminal justice; M.A. forensic psychology; M.B.A. hospital administration. #Resistance, never trumper, anti fascist Dane. 💙🌊😎✌smartass..😉",bc3a38d3d5999b4b,US,admin,"Washington, USA","[-124.848975, 45.543542, -116.915989, 49.0025023]",Etats-Unis,Washington,2020-12-14,support trump inmat clean toilet hand,1,22
45,75,1338331757205205012,"@newtgingrich Why are you working so hard to subvert democracy and destroy the foundation of our country? Are you really that afraid of Donald Trump?

You believe in democracy till it’s your bust stop and then totalitarianism works for you. Shameful and dishonest.",203747108,Winston_Fisher1,2010-10-17T01:24:25.000Z,new york city,Winston Fisher,"Real estate exec, Co-Chair #NYCREDC, Middle Class Jobs Project @nycfuture, Board @RegionalPlan. Coauthor of THE OPPORTUNITY AGENDA https://t.co/ImkSBbLG3r",01a9a39529b27f36,US,city,"Manhattan, NY","[-74.026675, 40.683935, -73.910408, 40.877483]",Etats-Unis,Manhattan,2020-12-14,work hard subvert democraci destroy foundat countri realli afraid donald trump believ democraci till bust stop work shame dishonest,0,57
46,77,1338331743565254661,@EdwardNickisher @thamburger Trump is likely calling Putin with the names of the CIA’s spies and assets.,70130563,dabrams2021,2009-08-30T14:31:29.000Z,"iPhone: 35.848959,-78.692313",Doug Abrams,"atty, avid hockey fan back again as a Carolina Hurricanes fan b/c character matters; hoping Brind'Amour is right; offshore fishing; plays/records rock n roll.",3b98b02fba3f9753,US,admin,"North Carolina, USA","[-84.3219475, 33.752879, -75.40012, 36.588118]",Etats-Unis,North Carolina,2020-12-14,trump like call putin name cia spi asset,0,41
47,78,1338331734614618116,"I don't know who needs to hear this, but Jill Biden earned a doctorate. She's earned her title. 

That WSJ op-ed was nothing more than another right-wing attempt to diminish the value of educators and demonize academia.",57759667,RedCrake,2009-07-17T21:15:26.000Z,"Athens, GA",RedCrake,Secret Moose. Editor at @dawgsports on SBNation. He/Him.,7142eb97ae21e839,US,admin,"Georgia, USA","[-85.605166, 30.355644, -80.742567, 35.000771]",Etats-Unis,Georgia,2020-12-14,know need hear jill biden earn doctor earn titl wsj ope noth anoth rightw attempt diminish valu educ demon academia,2,38
48,79,1338331707108417538,@N_Duplain She was Dr. Biden way before her husband was VP or President-elect... I heard her speak at ODU years ago she’s very sharp!,448419073,Corey_Hamlin,2011-12-28T00:14:17.000Z,"Hampton, VA",Corey Hamlin,Assistant Principal John Yeates Middle School- Suffolk Public Schools,2f5f5ba43ec2f5a9,US,city,"Hampton, VA","[-76.451006, 36.989568, -76.273546, 37.112225]",Etats-Unis,Hampton,2020-12-14,dr biden way husband vp heard speak odu year ago she sharp,1,17
