,Unnamed: 0,tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date,text_clean,classification_labels,cluster_labels
10,13,1339751900162437124,"@KimStrassel @WSJ Look, Biden has set himself up for Impeachment. Disgustingly corrupt. @realDonaldTrump @WhiteHouse @PressSec @GOPChairwoman @marklevinshow @JesseBWatters @Varneyco @MZHemingway @MariaBartiromo @KellyannePolls @JesseBWatters @marklevinshow @TuckerCarlson @KatiePavlich @foxnews",31500475,striperam,2009-04-15T19:57:36.000Z,"Los Alamos, NM",Richard A. Martin,"BSE66 UofMich; MSME71 USC; Ph.D.75 ISU. LANL 30 yr. NASA 6 yr. LAPD 6 yr. YMCA, LASC, LAMOA. BSA SM 7 yr. UNM AdjProf 25 yrs. G-B BJJ, Kiwanis, Gunsite.",230cb82a58fde850,US,city,"White Rock, NM","[-106.223347, 35.801757, -106.171657, 35.830552]",Etats-Unis,White Rock,2020-12-18,look biden set impeach disgustingli corrupt,0,3
11,14,1339751896249036803,"@kylegriffin1 Is this because Trump has to screw things up over money, price?",766419583465127936,Kassern1,2016-08-18T23:40:42.000Z,"Ojai, CA",Kassern,"teacher retired, political junky, tried to ring the bell for decades warning of days like this.",18f6de28def360c7,US,city,"Oak View, CA","[-119.311083, 34.369871, -119.2765552, 34.415528]",Etats-Unis,Oak View,2020-12-18,trump screw thing money price,2,20
12,15,1339751847616122880,"@AFP Putin's hand has been so far up @realDonaldTrump ass, Trump cannot speak. 

""Inexcusable Silence""!

Tell us about cybersecurity and the gutting of American intelligence agencies Donnie!

Nevermind, He wouldn't tell the truth anyway! https://t.co/xKRKDMySJ3",95607921,Genjo_N_Mojave,2009-12-09T09:01:27.000Z,"Los Angeles, CA",Robert 🌻,"Aerospace Quality Eng'r-Mgr./Political Activist/Zen Monk/  
#Yankees/ #Resistance / #FreeTibet  #FreeUkraine  #FreePalenstine 🌻🇺🇦🇺🇸🌻",04291149b14feb9d,US,city,"Lancaster, CA","[-118.280798, 34.6309445, -118.045755, 34.740709]",Etats-Unis,Lancaster,2020-12-18,putin hand far ass trump can not speak inexcus silenc tell us cybersecur gut american intellig agenc donni nevermind would tell truth anyway,0,27
13,16,1339751835209494530,"@NikkiHaley Please, indulge us and expand upon your tweet. Precisely what has trump done in foreign affairs that ""makes us more safe?"" Refrain from using personal opinions, just give us facts and measurable accomplishments.",1022631666,LuceResists,2012-12-19T18:39:32.000Z,Etats-Unis,"Lucy MPH,DrPH candidate","RN, MPH. DrPH (PhD) student. Democrat all the way. BIDEN/HARRIS. Viva la resistance! No DM's please. #Resist #BLM #LGBTQ",226b21641df42460,US,admin,"New Hampshire, USA","[-72.557247, 42.6969837, -70.575095, 45.305476]",Etats-Unis,New Hampshire,2020-12-18,pleas indulg us expand upon tweet precis trump done foreign affair make us safe refrain use person opinion give us fact measur,1,41
14,17,1339751833317879808,@Bruceb2The @BSHerrle @SrSwanson1 @PogueMoran @LibertaEst @ASK_Esq29 @deny_or_defend @FlockeyTom @adartproducer @scarletstwin @TrumpThumper22 @tpel78 @ShillExposer @JoanisMarvin @jgkight61 @Cryptic_Vyper @janne_clark @KyManInTheWoods @aleeyun_nvaazun @estocker8 @LaKathie @ConcernedHigh @Veritas_2016 @JulieBBetz @MaQe_My_Day @Dibbiegirl @JonRHansen @hoplite300 @jobeeswing @Tactical_review @DrBoHammer @uniquedeehan1 @InTheMiddleWit2 @disarray2017 @ElizAKByrd @VanWagoner @QSimpleAnswers @ik1tt3n @brother_itchy @Razuman3 @Plantagenet2019 @HrhOrchid @PowderedWhiskey @desrev01 @Geisler831 @El_Brendo @EpochTimes @abcnews @CBSNews @NBCNews Right. When Mueller testified before the House he was only animated by the Russians interference in our election.,886258860633280513,EveylnM67,2017-07-15T16:19:13.000Z,USA,Evelyn Middleton,"Retired RN. How do we help
each other get through this pandemic?
Wear your mask, wash your hands frequently and cont. distancing. 🌊",5635c19c2b5078d1,US,admin,"Virginie, USA","[-83.67529, 36.540739, -75.16644, 39.466012]",Etats-Unis,Virginie,2020-12-18,right mueller testifi hous anim russian interfer elect,1,49
15,18,1339751792695857154,"Normal overnight gifts of dinner must go overnight...I just paid $288.03 to overnight tamales from Ventura County to Memphis.
Guess new way to enrich the rich.
Another USPS &amp; Trump Administration fail.",4790465233,BarbStC64,2016-01-20T21:17:31.000Z,NBP,Lady Barbara St Charles,"In Honor of All who believe in Truth, Justice, & Democracy I
We Stand with Ukraine🌻",0509a6acb3d27ec4,US,city,"Thousand Oaks, CA","[-119.061758, 34.126875, -118.776015, 34.2500812]",Etats-Unis,Thousand Oaks,2020-12-18,normal overnight gift dinner must go overnighti paid 28803 overnight tamal ventura counti memphi guess new way enrich rich anoth usp amp trump fail,0,3
16,19,1339751768826159107,"Why can’t we just say it? Trump is a Russian asset. It isn’t even conspiratorial at this point. We heard him on stage at Helsinki, we watched him ignore bounties on our troops and now silence on the hack. What should we think as rational adults? https://t.co/ZiKcnLCBMo",28388111,JakesForLuck,2009-04-02T18:17:36.000Z,"Denver, CO",I am the Dan in the box,"Marine veteran. I post pictures of my cats. Calm down. “If you wish to make an apple pie from scratch, you must first invent the universe” - Carl Sagan",b49b3053b5c25bf5,US,city,"Denver, CO","[-105.109815, 39.614151, -104.734372, 39.812975]",Etats-Unis,Denver,2020-12-18,cant say trump russian asset isnt even point heard stage helsinki watch ignor bounti troop silenc hack think ration adult,2,48
17,20,1339751674114527233,@sjmille64201139 Trump us guilty as hell! Once again his silence in the face of this hack speaks volumes.,829345678153248769,bitterfruit_ci,2017-02-08T15:06:32.000Z,"Long Beach, CA",Constance Istratescu,Contrarian; emigrant; atheist; pantheist; humanist; Neanderthal; public defender & damn good trial attorney; #Resist; #RestorativeJusticeNow; #GeneralStrikeNow,01c060cf466c6ce3,US,city,"Long Beach, CA","[-118.250227, 33.732905, -118.0631938, 33.885438]",Etats-Unis,Long Beach,2020-12-18,trump us guilti hell silenc face hack speak volum,1,46
18,21,1339751630967857154,‘We Want Them All Infected’: HHS Distances Itself From Trump Appointee Who Repeatedly Pushed For ‘Herd Immunity’ https://t.co/USth8nU3QV,3536855062,momoffafa,2015-09-03T18:54:36.000Z,"from  NJ, now lives in PA",robin huziarski,"mom of three wonderful children, widowed (my husband was a wonderful man), studied music and ran track w/Leagers, NEVER TRUMPER !!!",7dc76c5fd4c473fb,US,city,"East Stroudsburg, PA","[-75.19626, 40.983946, -75.161432, 41.02404]",Etats-Unis,East Stroudsburg,2020-12-18,want infect hh distanc trump appointe repeatedli push herd immun,0,47
19,23,1339751612294733826,@Jules9800 @22zzem @LuciaRendn4 @HillaryClinton Trump told them to believe that...🙄,1297359182983622656,AaaHaa51732268,2020-08-23T02:25:30.000Z,"California, USA",🐾AaaHaa🐾,"The ocean is my heaven! Be kind! No DM's 
#RESIST *^*COVID-19 be gone!! 😷
💙🐶 TUFFY 🐕💙 #1 Chihuahua 
Liars disgust me!! #BidenHarris2020",0807c31007ea6b4b,US,city,"Hemet, CA","[-117.071232, 33.685766, -116.908609, 33.7729906]",Etats-Unis,Hemet,2020-12-18,trump told believ,2,54
20,26,1339751538210684935,@bridget_joy_ I would rather never see Trump again.,720992461,johnrdanieltx,2012-07-27T22:22:01.000Z,"Reno, NV",How wonderful to have “normal” political issues.,🌎Socially liberal. Believer of balanced budgets. Total hater of gaslighting. #Resist,4b25aded08900fd8,US,city,"Reno, NV","[-119.953849, 39.350749, -119.700515, 39.674123]",Etats-Unis,Reno,2020-12-18,would rather never see trump,2,40
21,27,1339751503167332352,"@BrianKarem @PressSec Someone paid big bucks to publicly say stuff won't utter

President. Elect. Biden.

Am I missing something?
#GroupOfFuckers",17079308,RJMay3,2008-10-31T02:26:24.000Z,"Phoenix, AZ",The Department of Injustice💰,"I will defend anyone wearing a mask, from bullying...
Fuck around and find out!

#EnoughIsEnough
#FuckVanillaISIS
#BlackLivesMatter",0015cc0d71d49e19,US,city,"Buckeye, AZ","[-112.6265495, 33.355798, -112.461428, 33.5154415]",Etats-Unis,Buckeye,2020-12-18,someon paid big buck publicli say stuff wo utter presid elect biden miss someth,0,13
22,30,1339751396434993152,It is FUCKING OVER. TWITTER YOU NEED TO SHUT EVERYBODY DOWN UNTIL PRESIDENT ELECT BIDEN AND VICE PRESIDENT ELECT KAMALA HARRIS  THIS IS GETTING OLD ORANGE MAN LOST. HE IS A SORE LOSER AND SO ARE ALL OF HIS MAGATS https://t.co/4tlS5divf6,4182293655,betyclyde,2015-11-13T23:54:13.000Z,"Abingdon, IL",Jeani,"I am the Black Sheep of the family. I stay to myself so there is no drama.  I didn't say it, I wasn't there. Love baseball and the Cardinals ⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾",f54a2170ff4b15f7,US,admin,"Illinois, USA","[-91.51308, 36.970298, -87.019935, 42.508303]",Etats-Unis,Illinois,2020-12-18,fuck twitter need shut everybodi presid elect biden vice presid elect kamala harri get old orang man lost sore loser magat,2,50
23,34,1339751287513112576,@iam_dr_cha0s @joshtpm Correct. It’s unconstitutional and completely nonsensical. Trump will get slammed immediately.,793152181574656000,Bairbarber,2016-10-31T18:06:30.000Z,"Princeton, WV",Jackson Barber,"Retired and enjoys my back porch. Proud Democrat who loves reading Palmer report and Tea pain. pro- democracy, pro-rights.",2d83c71ce16cd187,US,admin,"West Virginia, USA","[-82.644739, 37.201483, -77.7189303, 40.638802]",Etats-Unis,West Virginia,2020-12-18,correct complet nonsens trump get slam immedi,1,31
24,37,1339751206340706306,@Acosta Donald Trump doesn't do the work of President. He is also in Putin's back pocket. The guy is a national security disaster.,827002570380034048,tcrampton55,2017-02-02T03:55:52.000Z,Michigan,Tom Crampton,"Husband, Father, Grandfather, and lover of the outdoors. I have a low tolerance for rascals and miscreants.",76ad816c29482c9b,US,city,"Bloomfield Township, MI","[-83.325363, 42.529187, -83.206336, 42.620953]",Etats-Unis,Bloomfield Township,2020-12-18,donald trump work presid also putin back pocket guy nation secur disast,2,25
25,38,1339751191161360384,@davidaxelrod @realDonaldTrump @JoeBiden Trump is consistent,419201580,Sloot2070,2011-11-23T02:40:57.000Z,"Parker , CO",Mark Schlueter مارك,Former HR Manager for chain of convenience Stores. Republican the first 30 years of my life until they moved far too the Right. Progressive Independent now,005d9455753e7700,US,city,"Parker, CO","[-104.813236, 39.478431, -104.708485, 39.568631]",Etats-Unis,Parker,2020-12-18,trump consist,2,10
26,40,1339751146324418565,"@marcorubio @Twitter Hey lapdog Rubio...310,000 Dead Americans ... because trump and his GOP enablers, like you, downplayed the seriousness. #TrumpVirusDeathToll300k https://t.co/Ie8Sri9vBu",36475800,orecule,2009-04-29T20:47:07.000Z,"Washington, DC",Eva Maria She/Her/Ella,#NavajoNation #RefugeesWelcome #BLM #AnimalLover #PugFam #RepublicansAreTheProblem,01fbe706f872cb32,US,city,"Washington, DC","[-77.119401, 38.801826, -76.909396, 38.9953797]",Etats-Unis,Washington,2020-12-18,hey lapdog rubio310000 dead american trump gop enabl like downplay serious,0,0
27,41,1339751084580024324,@colbertlateshow @StephenAtHome @JoeBiden @DrBiden Georgia! NEVER forget that Loeffler and Perdue did NOT do enough to support Trump! BOYCOTT THE RUNOFFS!!!,2243907186,BuhMule,2013-12-13T13:25:05.000Z,"Texas, USA",Jennifer S Jackson-Hooks,Proud to be an angry Democrat.,da714a0bda9efd55,US,city,"Highlands, TX","[-95.08943, 29.7921626, -95.02753, 29.846673]",Etats-Unis,Highlands,2020-12-18,georgia never forget loeffler perdu enough support trump boycott runoff,0,46
28,42,1339751077403619336,What?????  Lou Dobbs Tonight 12/17/20 FULL | Fox Business Breaking News Trump Dec 1... https://t.co/RkyL312ePy via @YouTube,1342628454,LoLoLorine3,2013-04-10T19:07:45.000Z,"Shreveport, LA",“Not marquee Christian American” Lorine Spratt,"Changed by and a follower of the Resurrected Christ; conservative, and proud mother of Kimberly, Eddie, & Jordan.",4ec71fc3f2579572,US,city,"Shreveport, LA","[-93.938883, 32.332455, -93.679985, 32.589759]",Etats-Unis,Shreveport,2020-12-18,lou dobb tonight 121720 full fox busi break news trump dec 1 via,2,43
29,44,tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date,text,2,0
30,45,1339796065701277697,"@AP When States have been told to expect fewer doses of the Pfizer vaccine, team Trump is up to no good. What are they up to? No good.But it's probably classified like everything else about the White House's handling of the coronavirus epidemic.Democracy cannot coexist with darkness.",1231590638,LarryBoorstein,2013-03-01T21:41:03.000Z,"Virginia, USA",Laurence (Larry) Boorstein,Project Management Professional PMP® Certified Scrum Master CSM® Scrum Master Certified SMC™ MBA Finance CE Civil Engineering–Projects in 18 states 29 countries,ec212eb1116b92e2,US,city,"Reston, VA","[-77.393246, 38.90861, -77.304868, 39.002993]",Etats-Unis,Reston,2020-12-18,state told expect fewer dose pfizer vaccin team trump good goodbut probabl classifi like everyth els white hous handl coronaviru can not coexist dark,0,7
31,48,1339796002337923080,@KristenClarkeJD exactly; more frivolous lawsuits from Trump,70130563,dabrams2021,2009-08-30T14:31:29.000Z,"iPhone: 35.848959,-78.692313",Doug Abrams,"atty, avid hockey fan back again as a Carolina Hurricanes fan b/c character matters; hoping Brind'Amour is right; offshore fishing; plays/records rock n roll.",3b98b02fba3f9753,US,admin,"North Carolina, USA","[-84.3219475, 33.752879, -75.40012, 36.588118]",Etats-Unis,North Carolina,2020-12-18,exactli frivol lawsuit trump,0,34
32,49,1339796000790237184,....and the other side of the coin that makes Trump look worse yet again. https://t.co/SoHVesQcCq,202843975,JRzepecki,2010-10-14T23:20:59.000Z,"Grand Rapids, MI",Jon Rzepecki,Head chef can't be chopping lettuce.,a81f9ed24c15d6af,US,city,"Grand Rapids, MI","[-85.751406, 42.883679, -85.530877, 43.029144]",Etats-Unis,Grand Rapids,2020-12-18,side coin make trump look wors yet,2,54
33,50,1339795978111643649,"After Biden gets sworn in, if Donald Trump isn’t taken off twitter, I expect every designer and developer to resign. 😐

For tech workers especially, your labor is an endorsement.",17803933,RussellSkaggs,2008-12-02T09:20:02.000Z,"Columbus, OH",Russell,Creative Technologist. UX Developer. Larper. Dad. Husband. Human. Views are my own. 💖💜💙 #BlackLivesMatter,3df0e3eb1e91170b,US,city,"Columbus, OH","[-83.200169, 39.832013, -82.7713751, 40.157354]",Etats-Unis,Columbus,2020-12-18,biden get sworn donald trump isnt taken twitter expect everi design develop resign tech worker especi labor endors,2,38
34,51,1339795966338187265,"@Elisa_freedom @realDonaldTrump I agree but when I think of the 3 trump nominated justices I have no pity- If they couldn’t handle upholding the oath they all took - then they need GTFO- resign ! It’s not just their lives - it’s our lives !! Be Strong , do your job and uphold the constitution!!",1221574985195704321,rinky421,2020-01-26T23:26:13.000Z,"New York, USA",Rissa,"be good , get good ! Do the work and you will Be rewarded ... Seek out your purpose... 🌙🤎💫",42d9ed0b520f0634,US,city,"Springs, NY","[-72.187709, 40.994546, -72.145155, 41.052698]",Etats-Unis,Springs,2020-12-18,agre think 3 trump nomin justic piti couldnt handl uphold oath took need gtfo resign live live strong job uphold constitut,2,4
35,52,1339795943831588864,"@WSJ This #cybersecurity attack story is not getting much attention, given other issues in the country, but this is yet another unacceptable and significant #Trump #administration mess. This is really a concern that may negatively affect our country for years.",45047572,CaptainES,2009-06-06T01:06:22.000Z,NYC,Earl Small,"JESUS loving, life passionate - morality, meaning/understanding, & maximize my potential, gadget/technology interested, sports enthusiastic New Yorker.",011add077f4d2da3,US,city,"Brooklyn, NY","[-74.041878, 40.570842, -73.855673, 40.739434]",Etats-Unis,Brooklyn,2020-12-18,cybersecur attack stori get much attent given issu countri yet anoth unaccept signific trump mess realli concern may neg affect countri year,0,2
36,53,1339795910402994176,"@JJFJR2381 @kylegriffin1 Not so fast. Kemp has already stolen one election (his) and Kelly Fluffer is his financial benefactor.
In a clean election Dems win. But this is Georgia. Lived here all my life. Shenanigans abound.",3433434406,jtrav56m,2015-08-20T22:21:36.000Z,"Atlanta,Ga",homersjt,"Buy the ticket, take the ride.

H.S.T.  1937-2005
.
born 3/30",8d350371e2769966,US,city,"Lilburn, GA","[-84.1677245, 33.862496, -84.103494, 33.908639]",Etats-Unis,Lilburn,2020-12-18,fast kemp alreadi stolen one elect kelli fluffer financi benefactor clean elect dem win georgia live life shenanigan abound,0,49
37,54,1339795893298417664,@Acyn Glad to hear @TheRickWilson say the @ProjectLincoln will rally around Biden/Harris. They maybe never Trumpers but their republicans so I very distrustful.,558301390,anntirrell,2012-04-20T03:54:39.000Z,"Sonoma, California",Ann Tirrell-Creating my own destiny,"Optimist, listens to both sides, family is my driving motivation, science & technology educator, environment advocate, and will work to create a better future.",8bf7208ef12384e5,US,city,"Sonoma, CA","[-122.481872, 38.273743, -122.442108, 38.307552]",Etats-Unis,Sonoma,2020-12-18,glad hear say ralli around bidenharri mayb never trumper republican distrust,1,40
38,56,1339795871353942025,"@TriciaFerruzza @DavidMMcintosh @TTuberville @KLoeffler @Perduesenate @SarahPalinUSA @SenMikeLee @ByronDonalds @CawthornforNC @CatalinaLauf @kimKBaltimore @mobrooksforsen @realDonaldTrump @kayleighmcenany @JennaEllisEsq @LLinWood @SidneyPowell1 @freedomcaucus @CongressmanHice @mattgaetz Everyone knows Turberville lost, there was election fraud in Alabama we need an audit. He should not be able to vote until this is resolved.",2174712421,jolefson50,2013-11-04T20:33:33.000Z,"Westtown, NY",Jeff Olefson,President of Staff Development Associates .,70cde13b04c2fde3,US,city,"Port Jervis, NY","[-74.740188, 41.352295, -74.629893, 41.422378]",Etats-Unis,Port Jervis,2020-12-18,everyon know turbervil lost elect fraud alabama need audit abl vote resolv,0,26
39,58,1339795810909908995,"“Voters, not lawyers, choose the President,” Stephanos Bibas, a federal judge appointed by Trump, wrote, in throwing out one of the PA cases. “Charges require specific allegations and then proof. We have neither here. Calling an election unfair does not make it so.” #justice https://t.co/jeRKWXpeKh",18688698,braylaw,2009-01-06T18:43:30.000Z,"Charlotte, NC",William Bray,"Biz lawyer. Dad to UNC Tarheel, VES Bishop, CCDS Buc. 80's Deadhead. Witch Doctor - QCAC. WFS Tiger, Davidson Wildcat, USC Gamecock. Vinyl advocate.",6057f1e35bcc6c20,US,admin,"South Carolina, USA","[-83.353955, 32.04683, -78.499301, 35.215449]",Etats-Unis,South Carolina,2020-12-18,voter lawyer choos presid stephano biba feder judg appoint trump wrote throw one pa case charg requir specif alleg proof neither call elect unfair make sojustic,0,49
40,61,1339795760448155654,@LPDahl2 @bobsalpha1 @joshtpm While true.... Trump's still the biggest asshole to ever live in America.,110526381,patrickosully,2010-02-01T21:29:58.000Z,Etats-Unis,Patrick Sullivan,🎶Time won't leave me as I am. But time won't take the boy out of this man🎶 Member of the radical middle.Views are my own.,dd9c503d6c35364b,US,admin,"Pennsylvania, USA","[-80.519851, 39.719801, -74.689517, 42.516072]",Etats-Unis,Pennsylvania,2020-12-18,true trump still biggest asshol ever live america,0,54
41,62,1339795675815534592,"“Breaking!!” (That was for Twitter) Fact: 2500 affidavits currently confirming voter fraud in the 2020 election. 2500 people willing to go to jail over what they witnessed, heard, partook in. Nope, no fraud out there. 😳
Yikes.",993321661,DaronRoberts37,2012-12-06T15:44:45.000Z,"Katy, TX",Daron Roberts,1 amazing wife - 4 fun kids - Joyful shepherd @ https://t.co/zQjcW1O2FZ . Graduate of https://t.co/S566RjTok9.,b76db10a4d307c60,US,city,"Jupiter, FL","[-80.1775249, 26.879058, -80.0567084, 26.983934]",Etats-Unis,Jupiter,2020-12-18,break twitter fact 2500 affidavit current confirm voter fraud 2020 elect 2500 peopl will go jail wit heard partook nope fraud yike,2,9
42,63,1339795663819735042,FCC head is a trump flunkie. 🤯🤬 https://t.co/oN6N6XxttL,1001835050889957376,LisaCreed10,2018-05-30T14:37:44.000Z,"Calabasas, CA",Lisa Creed,"Spelling Bee🏆boxer lover,sarcastic deranged liberal, IQ Test Editor,modest😁 Don’t let anyone shit in your cornflakes; No Whiners. Antifa Forever;Resist, Vote",3b77caf94bfc81fe,US,city,"Los Angeles, CA","[-118.668404, 33.704538, -118.155409, 34.337041]",Etats-Unis,Los Angeles,2020-12-18,fcc head trump flunki,0,19
43,64,1339795635856433158,"After facing criticism from her gubernatorial opponent, Va State Senator Amanda Chase doubled down on her support for Donald Trump declaring martial law because Democrats committed ""treason"" during the 2020 election 

https://t.co/1YTMYh5rWy",1573107234,Jeres_Rant,2013-07-06T16:16:12.000Z,"Santa Clarita, CA",Tell It Like It Is!,When you're accustom to privilege equality feels like oppression | white IS NOT a culture | LGBTQ Black Lives Matter,f9c0877820b7848a,US,city,"Santa Clarita, CA","[-118.6278742, 34.3474831, -118.3786434, 34.483779]",Etats-Unis,Santa Clarita,2020-12-18,face critic gubernatori oppon va state senat amanda chase doubl support donald trump declar martial law democrat commit treason 2020 elect,0,32
44,65,1339795613383213056,"You know who I'm disappointed in?  You!
https://t.co/0nwQCyNHxv https://t.co/N0WneEe5OW",2378876792,ptassara1953,2014-03-08T15:18:20.000Z,"Rio Rancho, NM",Prucilla Tassara,Retired former federal govt; looking for interesting people and ideas. Single with 5 fur babies. Proud to be a Democrat.,44d207663001f00b,US,city,"Mesa, AZ","[-111.894548, 33.306275, -111.5805834, 33.505234]",Etats-Unis,Mesa,2020-12-18,know disappoint,0,16
